10.19 19.799 -99.99 "McCartney-et-al" 2000 "set4"
10.85 18.778 -99.99 "McCartney-et-al" 2000 "set4"
0.91 22.782 -99.99 "McCartney-et-al" 2000 "set4"
2.26 21.801 -99.99 "McCartney-et-al" 2000 "set4"
7.1 21.306 -99.99 "McCartney-et-al" 2000 "set4"
2.98 22.294 -99.99 "McCartney-et-al" 2000 "set4"
6.3 18.778 -99.99 "McCartney-et-al" 2000 "set4"
7.13 18.778 -99.99 "McCartney-et-al" 2000 "set4"
6.84 17.745 -99.99 "McCartney-et-al" 2000 "set4"
7.63 18.778 -99.99 "McCartney-et-al" 2000 "set4"
3.8 22.294 -99.99 "McCartney-et-al" 2000 "set4"
3.51 18.263 -99.99 "McCartney-et-al" 2000 "set4"
2.78 19.29 -99.99 "McCartney-et-al" 2000 "set4"
2.18 18.778 -99.99 "McCartney-et-al" 2000 "set4"
